,Buy & Hold,Return Only,Return × Regime
0,0.20546424906082358,0.12385123620756436,0.0
1,-0.190707607291322,0.2750590717327069,0.0
2,-0.171382233692952,0.4352059598924752,0.0
3,0.2742688687075937,0.1505147792504925,0.08891452591010206
4,0.6324076349003582,-0.03755160411773745,0.08891452591010206
5,1.5225790354841928,-1.4880762792197222,0.08891452591010206
6,1.874609551936501,-1.5883593071889113,0.08891452591010206
7,2.025647324499146,-1.8602378805604889,0.08891452591010206
8,2.3020803617912344,-1.8483315978490789,0.08891452591010206
9,3.149317742492285,-2.613253634552732,0.2033350225238868
10,3.440629472695772,-3.2760372900784627,0.19311046327971523
11,3.7431048553408814,-3.679715587235808,0.19311046327971523
12,3.351108612205966,-2.981351873095268,0.19311046327971523
13,4.06480936759896,-3.9416691577477394,0.19311046327971523
14,4.078665915016014,-3.8584583979080747,0.5617513198439437
15,3.620523637374763,-3.478739878170939,0.5361033482450419
16,3.2969722831559607,-3.17814252683784,0.4604023377392262
17,3.4808008742912815,-3.386276840276831,0.4604023377392262
18,3.381318801566448,-3.467112753396982,0.4604023377392262
19,3.602777288915475,-3.6603169558670263,0.4604023379733369
20,3.0852676334202127,-3.130130317197995,0.22583526310113444
21,2.2582167453919255,-1.9710805065127799,-0.1923611075055804
22,2.9794112876960055,-2.639230046816241,0.5914616169344098
23,2.431683870947695,-2.261146958066532,0.5914616169344098
24,1.9890456198032853,-1.7279610061057071,0.5914616169344098
25,4.821814056293781,-4.354113182208414,0.8862085975770329
26,-0.5779544703017061,3.2903330480796162,0.6416083832089022
27,0.23997128472957063,2.109623797269334,0.6416083832089022
28,-2.0775096498513417,4.729969407945635,-0.03249163063609217
29,0.20675848392781981,2.2271775800063813,-0.03249163063609217
30,0.9000343224176558,1.5982031777065053,0.20677998390322805
31,2.4736643988325473,-0.6267251502704023,0.20677998390322805
32,2.5684616734176844,-0.8122484907020886,0.20677998390322805
33,2.800234265718369,-1.2246775885431274,0.20677998390322805
34,4.393184731522331,-3.1137950633967133,0.20677998390322805
35,4.393476751729339,-2.8692211763018958,0.20677998390322805
36,3.058303995009915,-1.1316256537333915,0.20677998390322805
37,3.2425011522604095,-1.2679314142589753,0.20677998390322805
38,2.8628358154267173,-0.7967271589399992,0.20677998390322805
39,2.8092003588381527,-0.9423148059986759,0.20677998390322805
40,2.4189347254917672,-0.574049406253806,0.20677998390322805
41,2.4080918390460924,-0.4828996614985271,0.20677998390322805
42,2.736557009489056,-0.04070524926251806,1.3228478989981023
43,2.381453729097115,0.13946822368258233,1.3228478989981023
44,1.3766029196248823,0.6999875088179064,1.3228478989981023
45,1.9399093166588044,0.46235152222905684,1.3228478989981023
46,2.1499544686785934,0.5263814118517613,1.756122467473714
47,1.9972432265043145,0.8278442590886782,1.756122467473714
48,2.2149418873930777,0.9890244573770401,1.9362454987026103
49,1.9380701355656291,1.1862171085956748,1.9362454987026103
50,1.1101170875796293,1.8455727970295601,1.9362454987026103
51,1.1403187966245696,2.121047630392129,2.173462889887734
52,1.4148468771597948,2.093043479760365,2.734892535266536
53,1.587134833071945,2.106177434806409,2.912241228865734
54,1.6526688571223496,2.055900705889565,3.1535051349702976
55,1.8579329654436156,1.7222261154757497,3.1535051349702976
56,2.3847344290208996,1.2853415319473354,3.1535051349702976
57,2.2038710766417955,1.02471320579524,3.1535051349702976
58,2.2463043203875284,0.859415504476981,3.1754191174812085
59,2.3830635969356906,1.0606789818341,3.86284985935557
60,2.130150921700842,0.921716960920858,3.0623253258090393
61,2.311216827887938,0.9816462599856643,3.0623253258090393
62,1.5576362036753144,1.4965107354078755,3.0623253258090393
63,3.157026145152523,0.7104252053299054,3.0623253258090393
64,4.173940425359721,0.5461787261866708,4.461509080508409
65,4.140048668073527,1.381600459371643,4.461509080508409
66,6.376382176875116,0.8125464879844211,5.062513555160129
67,6.494182443220381,0.5198464129428932,5.062513555160129
68,6.43597108707023,0.5429458355437423,5.062513555160129
69,7.459184594110107,0.6422809483459623,5.062513555160129
70,5.03780502186142,2.2440150536345445,5.062513555160129
71,4.316411647374982,2.950683697668753,5.062513555160129
72,3.631116240657663,3.01711141756996,4.37793897058953
73,1.9893605315136949,3.8585070011775358,4.37793897058953
74,1.1998579002322198,3.831479390313826,2.440889097558241
75,1.2871561536606764,4.047863669952932,3.4970339622313364
76,1.8465613885773355,4.119931497144723,3.6613125715323784
77,1.739389113008679,4.421099355696825,3.941498742182254
