,train,test,return_loss,regime_loss,regime_acc
0,0.7004364705399463,0.2447477344955717,0.005078409798443317,0.7104710936546326,0.5075934529304504
1,0.2509770511012328,0.2379916821207319,0.0018982260953634977,0.696614146232605,0.5248130559921265
2,0.5966346585436871,0.23517116265637533,0.0008702866034582257,0.6903905868530273,0.5305840969085693
3,0.2675773211215672,0.2337572297879628,0.0003822418220806867,0.6870733499526978,0.5360280275344849
4,0.7862707541177147,0.23301495824541366,0.0009635589667595923,0.6839052438735962,0.5429439544677734
5,0.7920405676490382,0.23217971622943878,0.0005227468791417778,0.682209312915802,0.5454205870628357
6,1.0048176159984188,0.2326234174626214,0.0005227468791417778,0.7416460514068604,0.44789719581604004
7,0.5845592139582885,0.23162968456745148,0.0006721751415170729,0.6802861094474792,0.5476402044296265
8,0.5630169581425818,0.23241236805915833,0.0006721751415170729,0.7398223280906677,0.44789719581604004
9,0.3101099133491516,0.23180181852408818,0.0006721751415170729,0.7398223280906677,0.44789719581604004
10,0.3392907718294545,0.23264347868306295,0.0006721751415170729,0.7398223280906677,0.44789719581604004
11,0.40422737833700684,0.23164244634764536,0.0006721751415170729,0.7398223280906677,0.44789719581604004
12,0.34556417716176885,0.23404989498002188,0.0006721751415170729,0.7398223280906677,0.44789719581604004
13,0.40631620899627086,0.23210968502930232,0.0006721751415170729,0.7398223280906677,0.44789719581604004
14,0.4495946168899536,0.23685147293976375,0.0006721751415170729,0.7398223280906677,0.44789719581604004
15,0.8745639214390203,0.23417833660330092,0.0006721751415170729,0.7398223280906677,0.44789719581604004
16,0.4098694787213677,0.24222157044070108,0.0006721751415170729,0.7398223280906677,0.44789719581604004
17,0.6695439133204912,0.23641486040183476,0.0006721751415170729,0.7398223280906677,0.44789719581604004
18,0.3255542595135538,0.23943456368786947,0.0006721751415170729,0.7398223280906677,0.44789719581604004
19,0.2537957931819715,0.2385867897953306,0.0006721751415170729,0.7398223280906677,0.44789719581604004
20,0.43599271382156174,0.2371263759476798,0.0006721751415170729,0.7398223280906677,0.44789719581604004
21,0.25126089783091293,0.23666742231164659,0.0006721751415170729,0.7398223280906677,0.44789719581604004
22,0.44405776811273473,0.2339505191360201,0.0006721751415170729,0.7398223280906677,0.44789719581604004
23,0.2934720571103849,0.23720070932592666,0.0006721751415170729,0.7398223280906677,0.44789719581604004
24,0.3046726851086867,0.23233747908047267,0.0006721751415170729,0.7398223280906677,0.44789719581604004
25,0.27408652948705775,0.23527816150869643,0.0006721751415170729,0.7398223280906677,0.44789719581604004
26,0.27045914060191106,0.23933580092021398,0.0006721751415170729,0.7398223280906677,0.44789719581604004
27,0.3750568808693635,0.2446322568825313,0.0006721751415170729,0.7398223280906677,0.44789719581604004
28,0.32528868003895406,0.2406253559248788,0.0006721751415170729,0.7398223280906677,0.44789719581604004
29,0.2359318207753332,0.23724681351866042,0.0006721751415170729,0.7398223280906677,0.44789719581604004
30,0.30132296838258443,0.24000548464911325,0.0006721751415170729,0.7398223280906677,0.44789719581604004
31,0.23269316475642354,0.23578896267073496,0.0006721751415170729,0.7398223280906677,0.44789719581604004
32,0.6374653938569521,0.23525782355240413,0.0006721751415170729,0.7398223280906677,0.44789719581604004
33,0.4674413768868697,0.23391307251793997,0.0006721751415170729,0.7398223280906677,0.44789719581604004
34,0.2707204654028541,0.23697403499058314,0.0006721751415170729,0.7398223280906677,0.44789719581604004
35,0.36849842573467056,0.24270844885281154,0.0006721751415170729,0.7398223280906677,0.44789719581604004
36,0.45870486529249893,0.25673273844378336,0.0006721751415170729,0.7398223280906677,0.44789719581604004
37,0.3911766715739903,0.23987902062279837,0.0006721751415170729,0.7398223280906677,0.44789719581604004
38,0.24991579196955027,0.24463833655629838,0.0006721751415170729,0.7398223280906677,0.44789719581604004
39,0.347171014076785,0.2413644322327205,0.0006721751415170729,0.7398223280906677,0.44789719581604004
40,0.21653432124539426,0.24535810095923288,0.0006721751415170729,0.7398223280906677,0.44789719581604004
41,0.6600492757401968,0.26123806834220886,0.0006721751415170729,0.7398223280906677,0.44789719581604004
42,0.26482284343556356,0.25705815638814655,0.0006721751415170729,0.7398223280906677,0.44789719581604004
43,0.40117329672763224,0.2511104153735297,0.0006721751415170729,0.7398223280906677,0.44789719581604004
44,0.2554886992040433,0.24924675907407487,0.0006721751415170729,0.7398223280906677,0.44789719581604004
45,0.2948967328197078,0.2583071504320417,0.0006721751415170729,0.7398223280906677,0.44789719581604004
46,0.32514968200733785,0.2616312674113682,0.0006721751415170729,0.7398223280906677,0.44789719581604004
47,0.23234407486099945,0.2636610652719225,0.0006721751415170729,0.7398223280906677,0.44789719581604004
48,0.24383308856110825,0.2518374962466104,0.0006721751415170729,0.7398223280906677,0.44789719581604004
49,0.23068700887654958,0.2610809462411063,0.0006721751415170729,0.7398223280906677,0.44789719581604004
50,0.27879796098721654,0.2682613730430603,0.0006721751415170729,0.7398223280906677,0.44789719581604004
51,0.2661113378248717,0.2608476962362017,0.0006721751415170729,0.7398223280906677,0.44789719581604004
52,0.20691776628557004,0.26675343939236235,0.0006721751415170729,0.7398223280906677,0.44789719581604004
53,0.24372277095129616,0.2748229844229562,0.0006721751415170729,0.7398223280906677,0.44789719581604004
54,0.2555256654557429,0.288665200982775,0.0006721751415170729,0.7398223280906677,0.44789719581604004
55,0.2073837224590151,0.2658707669803074,0.0006721751415170729,0.7398223280906677,0.44789719581604004
56,0.1785322337558395,0.27128657698631287,0.0006721751415170729,0.7398223280906677,0.44789719581604004
57,0.252697721907967,0.27541211247444153,0.0006721751415170729,0.7398223280906677,0.44789719581604004
58,0.19119984284043312,0.29738842589514597,0.0006721751415170729,0.7398223280906677,0.44789719581604004
59,0.3280660161062291,0.2800353297165462,0.0006721751415170729,0.7398223280906677,0.44789719581604004
60,0.18110372694699386,0.27282985193388803,0.0006721751415170729,0.7398223280906677,0.44789719581604004
61,0.16527266172986282,0.27396044986588614,0.0006721751415170729,0.7398223280906677,0.44789719581604004
62,0.17774460209827675,0.28185603448322843,0.0006721751415170729,0.7398223280906677,0.44789719581604004
63,0.16732764714642576,0.27788014922823223,0.0006721751415170729,0.7398223280906677,0.44789719581604004
64,0.1832605717997802,0.28123922433171955,0.0006721751415170729,0.7398223280906677,0.44789719581604004
65,0.20344070482410884,0.2786044861589159,0.0006721751415170729,0.7398223280906677,0.44789719581604004
66,0.20314854491305978,0.2878317279475076,0.0006721751415170729,0.7398223280906677,0.44789719581604004
67,0.17572710226829114,0.2878147576536451,0.0006721751415170729,0.7398223280906677,0.44789719581604004
68,0.22732811381942347,0.29162679399762836,0.0006721751415170729,0.7398223280906677,0.44789719581604004
69,0.1945095993578434,0.28676685265132357,0.0006721751415170729,0.7398223280906677,0.44789719581604004
70,0.1474337479785869,0.2982133797236851,0.0006721751415170729,0.7398223280906677,0.44789719581604004
71,0.25106535048076983,0.28343441656657625,0.0006721751415170729,0.7398223280906677,0.44789719581604004
72,0.16301081295272238,0.29982442940984455,0.0006721751415170729,0.7398223280906677,0.44789719581604004
73,0.16484511709821068,0.2856605521270207,0.0006721751415170729,0.7398223280906677,0.44789719581604004
74,0.13625947925213136,0.3034830859729222,0.0006721751415170729,0.7398223280906677,0.44789719581604004
75,0.18491479281434103,0.2861232374395643,0.0006721751415170729,0.7398223280906677,0.44789719581604004
76,0.1650272134299341,0.3075731524399349,0.0006721751415170729,0.7398223280906677,0.44789719581604004
77,0.14257126223099859,0.29171342509133474,0.0006721751415170729,0.7398223280906677,0.44789719581604004
78,0.16688383252997147,0.2987695464066097,0.0006721751415170729,0.7398223280906677,0.44789719581604004
79,0.23177177248228537,0.2935618077005659,0.0006721751415170729,0.7398223280906677,0.44789719581604004
80,0.12682283346198106,0.3203826589243753,0.0006721751415170729,0.7398223280906677,0.44789719581604004
81,0.15791945159435272,0.31029253346579416,0.0006721751415170729,0.7398223280906677,0.44789719581604004
82,0.16595091881524576,0.29047104716300964,0.0006721751415170729,0.7398223280906677,0.44789719581604004
83,0.22975661056606392,0.29752170613833834,0.0006721751415170729,0.7398223280906677,0.44789719581604004
84,0.130506342987677,0.3084366704736437,0.0006721751415170729,0.7398223280906677,0.44789719581604004
85,0.42087568131912695,0.30806945477213177,0.0006721751415170729,0.7398223280906677,0.44789719581604004
86,0.12725952934277684,0.2884726992675236,0.0006721751415170729,0.7398223280906677,0.44789719581604004
87,0.23175901841176183,0.32229847993169514,0.0006721751415170729,0.7398223280906677,0.44789719581604004
88,0.16171302117015185,0.3071748103414263,0.0006721751415170729,0.7398223280906677,0.44789719581604004
89,0.17742409331626013,0.3014995881489345,0.0006721751415170729,0.7398223280906677,0.44789719581604004
90,0.12607398178232343,0.3088448515960148,0.0006721751415170729,0.7398223280906677,0.44789719581604004
91,0.13206048250982635,0.3169828014714377,0.0006721751415170729,0.7398223280906677,0.44789719581604004
92,0.1370514999879034,0.3192031851836613,0.0006721751415170729,0.7398223280906677,0.44789719581604004
93,0.10860536472969934,0.31500990050179617,0.0006721751415170729,0.7398223280906677,0.44789719581604004
94,0.10898908254641451,0.32791841455868315,0.0006721751415170729,0.7398223280906677,0.44789719581604004
95,0.11913535464555025,0.3225729635783604,0.0006721751415170729,0.7398223280906677,0.44789719581604004
96,0.11162393647981317,0.3189849725791386,0.0006721751415170729,0.7398223280906677,0.44789719581604004
97,0.1240478033984178,0.32068072472299847,0.0006721751415170729,0.7398223280906677,0.44789719581604004
98,0.1588042814186529,0.34285229444503784,0.0006721751415170729,0.7398223280906677,0.44789719581604004
99,0.1551801490254308,0.3222504598753793,0.0006721751415170729,0.7398223280906677,0.44789719581604004
100,0.14524899202546007,0.30433168581553866,0.0006721751415170729,0.7398223280906677,0.44789719581604004
101,0.11290633644124395,0.3258188622338431,0.0006721751415170729,0.7398223280906677,0.44789719581604004
102,0.12493648811390526,0.3247220984527043,0.0006721751415170729,0.7398223280906677,0.44789719581604004
103,0.11261894080885931,0.3282690473965236,0.0006721751415170729,0.7398223280906677,0.44789719581604004
104,0.12788473951973414,0.3275844029017857,0.0006721751415170729,0.7398223280906677,0.44789719581604004
105,0.10053328115885195,0.3293269787515913,0.0006721751415170729,0.7398223280906677,0.44789719581604004
106,0.10890169446601679,0.338047057390213,0.0006721751415170729,0.7398223280906677,0.44789719581604004
107,0.11222957563586533,0.3257067160946982,0.0006721751415170729,0.7398223280906677,0.44789719581604004
108,0.09431963801187904,0.3414499376501356,0.0006721751415170729,0.7398223280906677,0.44789719581604004
109,0.11443899106234312,0.34601266043526785,0.0006721751415170729,0.7398223280906677,0.44789719581604004
110,0.1937101986749392,0.32708947147641865,0.0006721751415170729,0.7398223280906677,0.44789719581604004
111,0.097066895570606,0.33806371688842773,0.0006721751415170729,0.7398223280906677,0.44789719581604004
112,0.10157997239577143,0.3538878304617746,0.0006721751415170729,0.7398223280906677,0.44789719581604004
113,0.09233338062308337,0.34617220078195843,0.0006721751415170729,0.7398223280906677,0.44789719581604004
114,0.31835139008533014,0.3390063984053476,0.0006721751415170729,0.7398223280906677,0.44789719581604004
115,0.10487426404449109,0.3469752882208143,0.0006721751415170729,0.7398223280906677,0.44789719581604004
116,0.09938742377256092,0.35243151443345205,0.0006721751415170729,0.7398223280906677,0.44789719581604004
117,0.16784896819215073,0.33772251861436026,0.0006721751415170729,0.7398223280906677,0.44789719581604004
118,0.10787367668787115,0.3449706477778299,0.0006721751415170729,0.7398223280906677,0.44789719581604004
119,0.13008466034539437,0.3529100716114044,0.0006721751415170729,0.7398223280906677,0.44789719581604004
120,0.0925848752652344,0.34503444603511263,0.0006721751415170729,0.7398223280906677,0.44789719581604004
121,0.09337429770905721,0.34491282275744845,0.0006721751415170729,0.7398223280906677,0.44789719581604004
122,0.08413177326713737,0.366242630141122,0.0006721751415170729,0.7398223280906677,0.44789719581604004
123,0.17690175467807995,0.35735962220600676,0.0006721751415170729,0.7398223280906677,0.44789719581604004
124,0.08168360865429829,0.3378203511238098,0.0006721751415170729,0.7398223280906677,0.44789719581604004
125,0.12980257298209166,0.3502450542790549,0.0006721751415170729,0.7398223280906677,0.44789719581604004
126,0.1078982677702841,0.3753989466599056,0.0006721751415170729,0.7398223280906677,0.44789719581604004
127,0.12006479119391818,0.35313149435179575,0.0006721751415170729,0.7398223280906677,0.44789719581604004
128,0.101603156543876,0.3320444779736655,0.0006721751415170729,0.7398223280906677,0.44789719581604004
129,0.13718846577562785,0.3653192434992109,0.0006721751415170729,0.7398223280906677,0.44789719581604004
130,0.08162158433544009,0.3592052970613752,0.0006721751415170729,0.7398223280906677,0.44789719581604004
131,0.0752239036618879,0.3458931956972395,0.0006721751415170729,0.7398223280906677,0.44789719581604004
132,0.24682639357878974,0.3644150495529175,0.0006721751415170729,0.7398223280906677,0.44789719581604004
133,0.07551578697013228,0.37408088786261423,0.0006721751415170729,0.7398223280906677,0.44789719581604004
134,0.10784890639938806,0.3536701798439026,0.0006721751415170729,0.7398223280906677,0.44789719581604004
135,0.07137250939482137,0.360584271805627,0.0006721751415170729,0.7398223280906677,0.44789719581604004
136,0.1287835191347097,0.3785889276436397,0.0006721751415170729,0.7398223280906677,0.44789719581604004
