,train,test,acc
0,0.8455150103882739,0.467250115105084,0.5410280227661133
1,0.7507463403438267,0.47669652317251476,0.5410280227661133
2,0.758018895983696,0.5273337811231613,0.5410280227661133
3,0.7991391075284857,0.479972175189427,0.5410280227661133
4,0.7777801657977857,0.5731396675109863,0.5410280227661133
5,0.7713085193383066,0.4647895225456783,0.5116355419158936
6,0.7986391022017127,0.49263536291463034,0.5116355419158936
7,0.7515783866769389,0.4701989399535315,0.5116355419158936
8,0.7425948655919025,0.45750218416963306,0.558925211429596
9,0.7483579053690559,0.5428608357906342,0.558925211429596
10,0.7910407562004892,0.47898012825420927,0.558925211429596
11,0.7767974608822873,0.44461951724120546,0.5666822195053101
12,0.7370878254112444,0.44072175877434866,0.5672429800033569
13,0.7333256312106785,0.4421818596976144,0.5672429800033569
14,0.7408475742528313,0.4452771246433258,0.5672429800033569
15,0.7318760258586783,0.43910077639988493,0.5669625997543335
16,0.7373081304525074,0.4460109749010631,0.5669625997543335
17,0.7291966041452006,0.43767003076417105,0.5651869177818298
18,0.7441219405124062,0.45186993053981234,0.5651869177818298
19,0.7367722846959767,0.4529515100376947,0.5651869177818298
20,0.7289970242663434,0.44781023263931274,0.5651869177818298
21,0.7334801186072198,0.4474299060446875,0.5651869177818298
22,0.7660865289600272,0.4483520346028464,0.5651869177818298
23,0.7203534998391804,0.4696523632322039,0.5651869177818298
24,0.7413627011211295,0.4427930584975651,0.5651869177818298
25,0.7359103748672887,0.45257989849363056,0.5651869177818298
26,0.7443383351752633,0.4654506530080523,0.5651869177818298
27,0.754145926550815,0.4645925355809076,0.5651869177818298
28,0.7274467560805773,0.44349915214947294,0.5651869177818298
29,0.7558784022143012,0.5158841035195759,0.5651869177818298
30,0.7310432501529393,0.43789307134492056,0.5651869177818298
31,0.7277763776089016,0.44704448325293406,0.5651869177818298
32,0.7151981160828942,0.44464040654046194,0.5651869177818298
33,0.7398717928873865,0.47020415323121206,0.5651869177818298
34,0.7530624293967297,0.5095950237342289,0.5651869177818298
35,0.7117021326955996,0.4538428144795554,0.5651869177818298
36,0.7102628907090739,0.45244557091168,0.5651869177818298
37,0.7232817529063476,0.46117556946618216,0.5651869177818298
38,0.7190531413806113,0.47211155933993204,0.5651869177818298
39,0.7013515853568127,0.48459415563515257,0.5651869177818298
40,0.7140466076763052,0.4990345133202417,0.5651869177818298
41,0.7261900878266284,0.4605190392051424,0.5651869177818298
42,0.7223719507455826,0.45768201776913237,0.5651869177818298
43,0.7144781139336134,0.4481230782611029,0.5651869177818298
44,0.7390718883589694,0.45989114684717997,0.5651869177818298
45,0.727561825200131,0.4662217157227652,0.5651869177818298
46,0.7258615532987996,0.5086928967918668,0.5651869177818298
47,0.7109909677191785,0.49351710293974194,0.5651869177818298
48,0.7249651723786404,0.4842323064804077,0.5651869177818298
49,0.7097764642615068,0.46600563185555594,0.5651869177818298
50,0.6966158841785631,0.46787115931510925,0.5651869177818298
51,0.7025715324439501,0.492952293583325,0.5651869177818298
52,0.6963562981078499,0.5539038798638752,0.5651869177818298
53,0.6993335383503061,0.5090823365109307,0.5651869177818298
54,0.6851165537771425,0.49178541345255716,0.5651869177818298
55,0.7097794217498679,0.5007793647902352,0.5651869177818298
56,0.6935064839689355,0.4710401658500944,0.5651869177818298
57,0.689469542942549,0.49080951724733624,0.5651869177818298
58,0.70246564165542,0.5538433556045804,0.5651869177818298
59,0.7214083004938928,0.4482398544039045,0.5651869177818298
60,0.6785599448178944,0.45988370903900694,0.5651869177818298
61,0.6861679491243864,0.481373946581568,0.5651869177818298
62,0.6773471361712405,0.4633768839495523,0.5651869177818298
63,0.6765145502592388,0.4677414915391377,0.5651869177818298
64,0.6690241070954424,0.47411889476435526,0.5651869177818298
65,0.6668837215555342,0.4622243855680738,0.5651869177818298
66,0.6981159668219717,0.49996282373155865,0.5651869177818298
67,0.6672060270058481,0.5048521778413227,0.5651869177818298
68,0.6647994408482,0.5196161632026944,0.5651869177818298
69,0.6438793743911543,0.6926329263619014,0.5651869177818298
70,0.6560371282853579,0.6007524345602308,0.5651869177818298
71,0.665462356648947,0.5226768829992839,0.5651869177818298
72,0.6402937111101652,0.474174935902868,0.5651869177818298
73,0.6358749701788551,0.46648886799812317,0.5651869177818298
74,0.6464514991170481,0.5020346364804676,0.5651869177818298
75,0.6354211992339084,0.5125396869012288,0.5651869177818298
76,0.639447661606889,0.5083856603928975,0.5651869177818298
77,0.6427705523214842,0.502629035285541,0.5651869177818298
78,0.638333050828231,0.46653484872409273,0.5651869177818298
79,0.6482064453394789,0.5356251320668629,0.5651869177818298
80,0.6474099731759021,0.4910941996744701,0.5651869177818298
81,0.6232758595755226,0.47715307559285847,0.5651869177818298
82,0.6462059930751198,0.45075759291648865,0.5651869177818298
83,0.62633305709613,0.4717380085161754,0.5651869177818298
84,0.641409379871268,0.49706502684525083,0.5651869177818298
85,0.6145746903984171,0.5042062486921038,0.5651869177818298
86,0.6210919916629791,0.49881586858204435,0.5651869177818298
87,0.6015383867841018,0.5007853039673397,0.5651869177818298
88,0.6081303558067271,0.48520287019865854,0.5651869177818298
89,0.6209888905286789,0.45581580485616413,0.5651869177818298
90,0.6295492241257116,0.5225383000714439,0.5651869177818298
91,0.6282233784073278,0.46656623269830433,0.5651869177818298
92,0.5936848231052098,0.46840120000498636,0.5651869177818298
93,0.5998503259922329,0.49516814734254566,0.5651869177818298
94,0.5773854694868389,0.48170372205121176,0.5651869177818298
95,0.5839262220420336,0.4739893845149449,0.5651869177818298
96,0.5709218476947985,0.5160035703863416,0.5651869177818298
97,0.5807020774013117,0.48678644214357647,0.5651869177818298
98,0.571574509928101,0.5494651304824012,0.5651869177818298
99,0.55972936122041,0.5066123881510326,0.5651869177818298
100,0.5767688006162643,0.47663462800639017,0.5651869177818298
101,0.5711040355657276,0.46649035811424255,0.5651869177818298
102,0.5771122370895586,0.5068821821893964,0.5651869177818298
103,0.5673677866396151,0.490580541746957,0.5651869177818298
104,0.5632037551779496,0.4715773697410311,0.5651869177818298
105,0.5576739193577516,0.46661669441631864,0.5651869177818298
106,0.5718862649641538,0.5488557858126504,0.5651869177818298
107,0.5500720433498684,0.5070846123354775,0.5651869177818298
108,0.550800128986961,0.4847250006028584,0.5651869177818298
109,0.5578888003763399,0.4701285532542637,0.5651869177818298
110,0.5423309857908049,0.5242332283939634,0.5651869177818298
111,0.5537936703154915,0.4965264988797052,0.5651869177818298
112,0.5405496319657878,0.5218596160411835,0.5651869177818298
113,0.5382444160549265,0.5024464300700596,0.5651869177818298
114,0.5352742052391956,0.5568990324224744,0.5651869177818298
115,0.5254460737893456,0.5034474581480026,0.5651869177818298
116,0.5256406217813492,0.5299990262304034,0.5651869177818298
117,0.5252168202086499,0.5013291388750076,0.5651869177818298
118,0.5263741047758805,0.5037268911089215,0.5651869177818298
119,0.5314629328878302,0.461508714726993,0.5651869177818298
120,0.5182398392965919,0.4604745847838266,0.5651869177818298
121,0.525454193353653,0.5273223689624241,0.5651869177818298
122,0.5222041755914688,0.49415639681475504,0.5651869177818298
123,0.5096684184513594,0.4779192400830133,0.5651869177818298
124,0.5267365323869806,0.47446500616414206,0.5651869177818298
125,0.536243031683721,0.48254468611308504,0.5651869177818298
126,0.5204205105179235,0.5260165227310998,0.5651869177818298
127,0.5063810850444593,0.5122818733964648,0.5651869177818298
128,0.4975009090022037,0.48680768481322695,0.5651869177818298
129,0.5085811811058145,0.5106012012277331,0.5651869177818298
130,0.5164279286798678,0.5016958947692599,0.5651869177818298
131,0.4886240221952137,0.5380940820489611,0.5651869177818298
132,0.48308747536257696,0.5694254083292825,0.5651869177818298
133,0.4861487495271783,0.5340218458856855,0.5651869177818298
134,0.4952571674397117,0.4835778623819351,0.5651869177818298
135,0.4873146846106178,0.4798288813659123,0.5651869177818298
136,0.49204239170802266,0.5027543412787574,0.5651869177818298
137,0.4788703718467763,0.48074585625103544,0.5651869177818298
138,0.4919785755245309,0.47857412483010975,0.5651869177818298
139,0.48100651016360835,0.4756844533341272,0.5651869177818298
140,0.4652143363889895,0.540196710399219,0.5651869177818298
141,0.4741052695010838,0.4778415539434978,0.5651869177818298
142,0.4508518419767681,0.49867222138813566,0.5651869177818298
143,0.4328641875794059,0.5281912961176464,0.5651869177818298
144,0.44458360970020294,0.5170223670346397,0.5651869177818298
145,0.4453555431805159,0.46788258637700764,0.5651869177818298
146,0.4629339124811323,0.5142792250428881,0.5651869177818298
147,0.43521317055350855,0.549799525312015,0.5651869177818298
148,0.44590215424173757,0.5125996364014489,0.5651869177818298
149,0.4390139371940964,0.4744825554745538,0.5651869177818298
150,0.426600224093387,0.503431207367352,0.5651869177818298
151,0.4238844074701008,0.5290982552937099,0.5651869177818298
152,0.4293380603194237,0.4948822430201939,0.5651869177818298
153,0.4220349212226115,0.4954478463956288,0.5651869177818298
154,0.4285350077246365,0.5562208550316947,0.5651869177818298
155,0.4131466475756545,0.5227912068367004,0.5651869177818298
156,0.41688585046090576,0.49409922318799154,0.5651869177818298
157,0.417698472738266,0.5509885804993766,0.5651869177818298
158,0.40793991794711665,0.5343868732452393,0.5651869177818298
159,0.39774360625367416,0.5192261849130902,0.5651869177818298
160,0.411292154538004,0.5210265793970653,0.5651869177818298
161,0.40108039700671244,0.5902248514550072,0.5651869177818298
162,0.40690567265999944,0.5137854771954673,0.5651869177818298
163,0.40422580548022924,0.5186227623905454,0.5651869177818298
164,0.4006182935677077,0.5556605160236359,0.5651869177818298
165,0.4042058602759713,0.5590611227921077,0.5651869177818298
166,0.38995936552160665,0.4877501002379826,0.5651869177818298
167,0.38522267576895264,0.5056481744561877,0.5651869177818298
168,0.38204553566480937,0.5529712757893971,0.5651869177818298
169,0.3713288146414255,0.5035377080951419,0.5651869177818298
170,0.377633713577923,0.5035047722714288,0.5651869177818298
171,0.3765638298109958,0.5281181420598712,0.5651869177818298
172,0.3711298896293891,0.5068158209323883,0.5651869177818298
173,0.35849487899165405,0.5291836517197746,0.5651869177818298
174,0.37527969675628764,0.5217076795441764,0.5651869177818298
175,0.37310026546842173,0.5083285570144653,0.5651869177818298
176,0.3727768032174361,0.4989003964832851,0.5651869177818298
177,0.36413521358841344,0.5251643529960087,0.5651869177818298
178,0.37255870119521495,0.5265220126935414,0.5651869177818298
179,0.35966533304829346,0.48606617961611065,0.5651869177818298
180,0.3549074761961636,0.5525980357612882,0.5651869177818298
181,0.3538657285665211,0.6124000634465899,0.5651869177818298
182,0.3589018104892028,0.5137542613915035,0.5651869177818298
183,0.3409055126340766,0.568839892745018,0.5651869177818298
184,0.34808388822957087,0.6194144423518863,0.5651869177818298
185,0.3372120845474695,0.5544700792857579,0.5651869177818298
186,0.34248433262109756,0.5649952803339277,0.5651869177818298
187,0.34273306437228857,0.5767476090363094,0.5651869177818298
188,0.3345261408310187,0.4940661894423621,0.5651869177818298
189,0.3478929165162538,0.5404038620846612,0.5651869177818298
190,0.3558109430106063,0.548193484544754,0.5651869177818298
191,0.34250653613554805,0.50273226414408,0.5651869177818298
192,0.31990088130298416,0.5912152252026966,0.5651869177818298
193,0.3184059101500009,0.5611507850033897,0.5651869177818298
194,0.30900663333503825,0.532634049654007,0.5651869177818298
195,0.31204769015312195,0.5305788048676082,0.5651869177818298
196,0.3037247869529222,0.5008661810840879,0.5651869177818298
197,0.3085535164726408,0.5049492972237724,0.5651869177818298
198,0.302012374526576,0.6079650563853127,0.5651869177818298
199,0.3059839869016095,0.5401292805160794,0.5651869177818298
200,0.3060402630975372,0.564417690038681,0.5651869177818298
201,0.29281422378201233,0.5225956908294133,0.5651869177818298
202,0.29827181798847097,0.509590574673244,0.5651869177818298
203,0.301202177609268,0.5371069035359791,0.5651869177818298
204,0.29744822728006465,0.557716857109751,0.5651869177818298
205,0.2801642080670909,0.6197968551090786,0.5651869177818298
206,0.27907250821590424,0.5666982872145516,0.5651869177818298
207,0.29236332640836116,0.5242494621447155,0.5651869177818298
208,0.293862574194607,0.562493873494012,0.5651869177818298
209,0.2836938186695701,0.565806725195476,0.5651869177818298
210,0.2722126202363717,0.573687419295311,0.5651869177818298
211,0.2727780004865245,0.5664805684770856,0.5651869177818298
212,0.27448069225800664,0.5245699605771473,0.5651869177818298
213,0.2805942049936244,0.5206935043845858,0.5651869177818298
214,0.2716046403113164,0.5869958698749542,0.5651869177818298
215,0.2568997568205783,0.5617971782173429,0.5651869177818298
216,0.26254623736205857,0.5536945185491017,0.5651869177818298
217,0.26620819341195257,0.5162106135061809,0.5651869177818298
218,0.2625794061704686,0.552864379116467,0.5651869177818298
219,0.2568475866788312,0.5938683535371508,0.5651869177818298
220,0.25959547216954987,0.5190032763140542,0.5651869177818298
221,0.2661205859560716,0.5498769730329514,0.5651869177818298
222,0.2580393815511151,0.5883594410760062,0.5651869177818298
223,0.25559116507831375,0.5694543570280075,0.5651869177818298
224,0.2585130808384795,0.572243237069675,0.5651869177818298
225,0.26135077327489853,0.5311094799212047,0.5651869177818298
226,0.24246384438715482,0.603342062660626,0.5651869177818298
227,0.24746438900106832,0.5641748649733407,0.5651869177818298
228,0.2503498008376674,0.5318580716848373,0.5651869177818298
229,0.25666441258631256,0.6121247112751007,0.5651869177818298
230,0.24304374621102684,0.5696622771876199,0.5651869177818298
231,0.2387266508058498,0.5574823830808912,0.5651869177818298
232,0.24825242514673032,0.5565299349171775,0.5651869177818298
233,0.24081058329657504,0.5779997834137508,0.5651869177818298
234,0.23669386262956418,0.5726736954280308,0.5651869177818298
235,0.23306585907151825,0.5344753818852561,0.5651869177818298
236,0.23101454032094856,0.6118982263973781,0.5651869177818298
237,0.2322557360718125,0.5414821931294033,0.5651869177818298
238,0.22971752011462263,0.5292724392243794,0.5651869177818298
239,0.24179471205723913,0.5917011456830161,0.5651869177818298
240,0.23616831083046763,0.5746683095182691,0.5651869177818298
241,0.23704342857787483,0.5722156294754573,0.5651869177818298
242,0.23763294753275419,0.5492873575006213,0.5651869177818298
243,0.2302961298509648,0.6253082879952022,0.5651869177818298
244,0.2308296302431508,0.5507230886391231,0.5651869177818298
245,0.23401230259945519,0.5438613316842488,0.5651869177818298
246,0.22537385868398765,0.5909760296344757,0.5651869177818298
247,0.21791834697911613,0.5425979218312672,0.5651869177818298
248,0.2282446026802063,0.5613808674471719,0.5651869177818298
249,0.22254854950465655,0.558218777179718,0.5651869177818298
250,0.22810613207126917,0.5628388460193362,0.5651869177818298
251,0.23775071337034828,0.5452013718230384,0.5651869177818298
252,0.22692185248199262,0.5802535244396755,0.5651869177818298
253,0.22785674623752894,0.551099528159414,0.5651869177818298
254,0.23203385856590772,0.5638255987848554,0.5651869177818298
255,0.21385593712329865,0.6011696032115391,0.5651869177818298
256,0.21428507174316205,0.5595256345612662,0.5651869177818298
257,0.22052325308322906,0.6215044515473502,0.5651869177818298
258,0.20962555667287425,0.5704366202865329,0.5651869177818298
259,0.21216440063558126,0.5703181901148388,0.5651869177818298
260,0.2107451836529531,0.6127639966351646,0.5651869177818298
261,0.20317634861720235,0.5612595719950539,0.5651869177818298
262,0.2088662429075492,0.5726147847516196,0.5651869177818298
263,0.20166172832250595,0.599094386611666,0.5651869177818298
264,0.19919621473864504,0.5502015416111264,0.5651869177818298
265,0.21181850370607877,0.5848293900489807,0.5651869177818298
266,0.20040159554857956,0.5692729311329978,0.5651869177818298
267,0.20220210560058294,0.5534406240497317,0.5651869177818298
268,0.20329018446959948,0.5783984256642205,0.5651869177818298
269,0.19435848609397285,0.553100511431694,0.5651869177818298
270,0.20146397383589493,0.5667635117258344,0.5651869177818298
271,0.20956334942265561,0.5948001125029155,0.5651869177818298
272,0.19906096670188403,0.5610500212226596,0.5651869177818298
273,0.203077978993717,0.59748104427542,0.5651869177818298
274,0.1941176327435594,0.5547269476311547,0.5651869177818298
275,0.19312616398459986,0.5473139669213977,0.5651869177818298
276,0.19516064540336006,0.5625811432089124,0.5651869177818298
277,0.1927216480437078,0.5399714240006038,0.5651869177818298
278,0.19157558444299197,0.5750839327062879,0.5651869177818298
279,0.1890641148937376,0.5507645756006241,0.5651869177818298
280,0.18771572979657272,0.5660672060080937,0.5651869177818298
281,0.18844815265191228,0.5602196412427085,0.5651869177818298
282,0.17901075317671425,0.5557505467108318,0.5651869177818298
283,0.17933865911082217,0.5583892805235726,0.5651869177818298
284,0.17890844435284012,0.5615078317267554,0.5651869177818298
285,0.1761925655760263,0.5504516661167145,0.5651869177818298
286,0.1802234969248897,0.5634911720241819,0.5651869177818298
287,0.17718776021348803,0.5563753758158002,0.5651869177818298
288,0.1739737185600557,0.5594261756965092,0.5651869177818298
289,0.17388668126965823,0.5779130863291877,0.5651869177818298
290,0.1741730537461607,0.5619245086397443,0.5651869177818298
291,0.17441807001044876,0.5777919377599444,0.5651869177818298
292,0.17526606940909437,0.5567610519272941,0.5651869177818298
293,0.17760619403500305,0.5652053334883281,0.5651869177818298
294,0.17862787881964132,0.5779565679175513,0.5651869177818298
295,0.1774786024501449,0.5279364245278495,0.5651869177818298
296,0.1781919100566914,0.5667427884680885,0.5651869177818298
297,0.17707566936549388,0.5618061231715339,0.5651869177818298
298,0.17544455394933098,0.5756709639515195,0.5651869177818298
299,0.1718565351084659,0.5872829811913627,0.5651869177818298
300,0.17440198950077357,0.5580502620765141,0.5651869177818298
301,0.1686223288507838,0.579845803124564,0.5651869177818298
302,0.16730400566992007,0.552118759070124,0.5651869177818298
303,0.1674674904268039,0.5547013282775879,0.5651869177818298
304,0.15930771415955142,0.5509613347905022,0.5651869177818298
305,0.1615279305138086,0.5458686415638242,0.5651869177818298
306,0.1600881062055889,0.5802905304091317,0.5651869177818298
307,0.16055460078151604,0.5817747009652001,0.5651869177818298
308,0.1595854239636346,0.5899103432893753,0.5651869177818298
309,0.16204593369835302,0.5906427864517484,0.5651869177818298
310,0.16494496794123398,0.5937243189130511,0.5651869177818298
311,0.1618079498018089,0.5835681025471006,0.5651869177818298
312,0.15675518583310277,0.5677194829498019,0.5651869177818298
313,0.16070037511618515,0.5279111329998288,0.5651869177818298
314,0.15789618539182762,0.5394781338317054,0.5651869177818298
315,0.1583920364317141,0.532030490892274,0.5651869177818298
316,0.15983033925294876,0.5883892604282924,0.5651869177818298
317,0.16028456174229322,0.6126799008675984,0.5651869177818298
318,0.16726314158816086,0.6286731745515551,0.5651869177818298
319,0.16549030769812434,0.5920117540018899,0.5651869177818298
320,0.16071250348498947,0.5502393415996006,0.5651869177818298
321,0.16499923306860423,0.5395571078572955,0.5651869177818298
322,0.15819034294078224,0.5469250700303486,0.5651869177818298
323,0.15916717287741208,0.5712093093565532,0.5651869177818298
324,0.15703333345683,0.6209586028541837,0.5651869177818298
325,0.16003353501621045,0.590217222060476,0.5651869177818298
326,0.15438067952269002,0.5599078174148288,0.5651869177818298
327,0.153004897072127,0.5416434683970043,0.5651869177818298
328,0.15312447340080612,0.5711776954787118,0.5651869177818298
329,0.14869294335183345,0.5933953289474759,0.5651869177818298
330,0.14666937958253057,0.5817272386380604,0.5651869177818298
331,0.14855472998399483,0.5794182526213782,0.5651869177818298
332,0.14567195898608157,0.5757763641221183,0.5651869177818298
333,0.14447889575048498,0.579902572291238,0.5651869177818298
334,0.14463353078616292,0.5555220672062465,0.5651869177818298
335,0.14741293125246702,0.5416344659669059,0.5651869177818298
336,0.15017123206665642,0.560193589755467,0.5651869177818298
337,0.1529334330637204,0.5964944362640381,0.5651869177818298
338,0.15201620561511894,0.6163076162338257,0.5651869177818298
339,0.15574848102895836,0.5914939492940903,0.5651869177818298
340,0.1514274609324179,0.5573131484644753,0.5651869177818298
341,0.14993009304529742,0.5436798696007047,0.5651869177818298
342,0.14452606204308963,0.573225838797433,0.5651869177818298
343,0.14170976355671883,0.5871633078370776,0.5651869177818298
344,0.14116663681833366,0.5876123181411198,0.5651869177818298
345,0.14105160671629405,0.5769014805555344,0.5651869177818298
346,0.13864971560082937,0.5738473534584045,0.5651869177818298
347,0.13522838271762194,0.5818743130990437,0.5651869177818298
348,0.1368866249134666,0.5879769197532109,0.5651869177818298
349,0.13917073470197225,0.5789776699883598,0.5651869177818298
350,0.13831173510927902,0.5712475989546094,0.5651869177818298
351,0.14000526796046056,0.5694858921425683,0.5651869177818298
352,0.13889370878276072,0.5927349328994751,0.5651869177818298
353,0.1361446449239003,0.5903402268886566,0.5651869177818298
354,0.13806192106322238,0.5818759202957153,0.5651869177818298
355,0.1387620031049377,0.5838669964245388,0.5651869177818298
356,0.14034140992321467,0.5892801710537502,0.5651869177818298
357,0.13609283829205915,0.5759022938353675,0.5651869177818298
358,0.13865574253232857,0.5652940251997539,0.5651869177818298
359,0.13241222736082578,0.5820787463869367,0.5651869177818298
360,0.13250237683716573,0.5974212352718625,0.5651869177818298
361,0.13535284290188238,0.601353583591325,0.5651869177818298
362,0.13552167109752955,0.5793524022613253,0.5651869177818298
363,0.1346966551714822,0.5619504962648664,0.5651869177818298
364,0.13344917995365044,0.5735763630696705,0.5651869177818298
365,0.13337032614569916,0.5892511223043714,0.5651869177818298
366,0.1301581106687847,0.5993690256561551,0.5651869177818298
367,0.12972736044933922,0.5891110556466239,0.5651869177818298
368,0.1293237317157419,0.5803872389452798,0.5651869177818298
369,0.1272935688887772,0.5705520170075553,0.5651869177818298
370,0.12787886277625435,0.5825720578432083,0.5651869177818298
371,0.12473847128843006,0.5960209561245782,0.5651869177818298
372,0.1245530181025204,0.6028123476675579,0.5651869177818298
373,0.12342066611898572,0.585704505443573,0.5651869177818298
374,0.12480470146003522,0.5722643903323582,0.5651869177818298
375,0.12323825747558945,0.579449896301542,0.5651869177818298
376,0.12396850240857978,0.5953074800116676,0.5651869177818298
377,0.12264911555930187,0.6037099191120693,0.5651869177818298
378,0.12326927090945997,0.5843465988125119,0.5651869177818298
379,0.12208148278295994,0.5766734544719968,0.5651869177818298
380,0.1230045374678938,0.5769040265253612,0.5651869177818298
381,0.12319528566379297,0.592584165079253,0.5651869177818298
382,0.12261568205921274,0.5977388003042766,0.5651869177818298
383,0.12269634773072444,0.5798034625394004,0.5651869177818298
384,0.12001581019476841,0.5739542990922928,0.5651869177818298
385,0.12001256056522068,0.5925761887005397,0.5651869177818298
386,0.11987903949461486,0.6043803628001895,0.5651869177818298
387,0.12046543587195246,0.5875617031540189,0.5651869177818298
388,0.12161004719765563,0.5793893315962383,0.5651869177818298
