,train,test,acc
0,0.8325808056091007,0.5816012173891068,0.4518691599369049
1,0.8177002676223454,0.4673258342913219,0.5263084173202515
2,0.7622304284258893,0.46192680299282074,0.549953281879425
3,0.7456121546657462,0.4902869867427008,0.549953281879425
4,0.7877188897446582,0.6617745884827205,0.549953281879425
5,0.7838337170450311,0.582986695425851,0.549953281879425
6,0.7484201655576104,0.4658235992704119,0.549953281879425
7,0.7348591646081523,0.4548920967749187,0.5424299240112305
8,0.7371298937421096,0.4734849078314645,0.5424299240112305
9,0.734287941926404,0.47367734568459646,0.5424299240112305
10,0.788263580516765,0.47213394939899445,0.5424299240112305
11,0.7307752410047933,0.4809343303952898,0.5424299240112305
12,0.7582654890261198,0.453290405017989,0.5452336668968201
13,0.7484464629700309,0.4904814852135522,0.5452336668968201
14,0.7583093815728238,0.4964043263878141,0.5452336668968201
15,0.7897079673252607,0.4422573170491627,0.5653738379478455
16,0.7506941007940393,0.5116590069872993,0.5653738379478455
17,0.7540529440892371,0.4406941000904356,0.5587382912635803
18,0.7451219056781969,0.5045442453452519,0.5587382912635803
19,0.7321239858865738,0.44073914204324993,0.5587382912635803
20,0.734725127878942,0.45148637677942005,0.5587382912635803
21,0.7204454274554002,0.4690370666129248,0.5587382912635803
22,0.7332100632943606,0.45314436725207735,0.5587382912635803
23,0.7220106469957452,0.505171109523092,0.5587382912635803
24,0.7458822107628772,0.5096649719136102,0.5587382912635803
25,0.7317057863662118,0.4697482628481729,0.5587382912635803
26,0.7174681464308187,0.4622398998056139,0.5587382912635803
27,0.7145755141973495,0.4438760578632355,0.5587382912635803
28,0.724799256575735,0.46817387640476227,0.5587382912635803
29,0.7130014457200703,0.5048349052667618,0.5587382912635803
30,0.7398941312965593,0.43839898705482483,0.5590186715126038
31,0.7097759709546441,0.4824577144214085,0.5590186715126038
32,0.7249961620882938,0.4428618848323822,0.5590186715126038
33,0.708029244291155,0.464881358402116,0.5590186715126038
34,0.7103502397474489,0.44425575860909056,0.5590186715126038
35,0.717537552902573,0.44524397381714415,0.5590186715126038
36,0.6998120616925391,0.496573486498424,0.5590186715126038
37,0.7108544934737054,0.44343186914920807,0.5590186715126038
38,0.6914603553320232,0.4416207862751825,0.5590186715126038
39,0.6942600701984606,0.4587158113718033,0.5590186715126038
40,0.6929262507902948,0.4556896260806492,0.5590186715126038
41,0.7002156047444594,0.4706844006265913,0.5590186715126038
42,0.6920680058629889,0.5028356845889773,0.5590186715126038
43,0.6780500239447543,0.4454393301691328,0.5590186715126038
44,0.6783799591817354,0.4722818966422762,0.5590186715126038
45,0.6785048066001189,0.4866702790771212,0.5590186715126038
46,0.6753686423364439,0.504817858338356,0.5590186715126038
47,0.6693387502118161,0.48896837873118265,0.5590186715126038
48,0.6815498941823056,0.44238950099263874,0.5590186715126038
49,0.6568108459836558,0.4665320877517973,0.5590186715126038
50,0.6752777821139285,0.4351914482457297,0.5622429847717285
51,0.6635962324707132,0.4450062108891351,0.5622429847717285
52,0.6567693344856563,0.4622430907828467,0.5622429847717285
53,0.6641471338899512,0.4592887418610709,0.5622429847717285
54,0.6428660530793039,0.4675445428916386,0.5622429847717285
55,0.6486763514970478,0.44428855393614086,0.5622429847717285
56,0.6324247113968197,0.44432782913957325,0.5622429847717285
57,0.6309883727839118,0.4468131959438324,0.5622429847717285
58,0.6219038743721811,0.43927871116570066,0.5622429847717285
59,0.6449395990685413,0.47610954088824137,0.5622429847717285
60,0.6192183682793065,0.44397206604480743,0.5622429847717285
61,0.6073386261337682,0.48802068190915243,0.5622429847717285
62,0.599788309712159,0.48282618607793537,0.5622429847717285
63,0.6005641261213704,0.4417216841663633,0.5622429847717285
64,0.600437688984369,0.45997898280620575,0.5622429847717285
65,0.5922450736949318,0.4513984876019614,0.5622429847717285
66,0.592693041814001,0.4697711191007069,0.5622429847717285
67,0.5737089216709137,0.4953212035553796,0.5622429847717285
68,0.5668330882724962,0.48532237112522125,0.5622429847717285
69,0.5455212922472703,0.5157920739480427,0.5622429847717285
70,0.5855493012227511,0.45454241335392,0.5622429847717285
71,0.5481990301295331,0.5328653241906848,0.5622429847717285
72,0.5334248064379943,0.509073270218713,0.5622429847717285
73,0.5471720240618053,0.5509648450783321,0.5622429847717285
74,0.5279156279407049,0.5164870832647596,0.5622429847717285
75,0.5245004115920318,0.4612859381096704,0.5622429847717285
76,0.5189688119449114,0.47443252163273947,0.5622429847717285
77,0.5043140492941204,0.5241190961429051,0.5622429847717285
78,0.5075895378464147,0.52934673002788,0.5622429847717285
79,0.5056098276063016,0.47332260438374113,0.5622429847717285
80,0.4802762677795009,0.5193533514227185,0.5622429847717285
81,0.45897320383473444,0.5325954641614642,0.5622429847717285
82,0.48396694817041097,0.46242175357682364,0.5622429847717285
83,0.4927244915773994,0.5316134584801537,0.5622429847717285
84,0.4550407560248124,0.47918729909828733,0.5622429847717285
85,0.4467632511728688,0.5286452280623573,0.5622429847717285
86,0.43239640091594894,0.5098192266055516,0.5622429847717285
87,0.42453138412613617,0.5781816371849605,0.5622429847717285
88,0.447712422201508,0.5159768653767449,0.5622429847717285
89,0.4312829398795178,0.6572761833667755,0.5622429847717285
90,0.4195791945645684,0.5254997142723629,0.5622429847717285
91,0.4145289945759271,0.5348562257630485,0.5622429847717285
92,0.3975234792420739,0.5571575782128743,0.5622429847717285
93,0.40748375536579834,0.5923480072191784,0.5622429847717285
94,0.42257122107242284,0.5695218848330634,0.5622429847717285
95,0.37582512435160187,0.5721438441957746,0.5622429847717285
96,0.3547688126564026,0.6006029610122953,0.5622429847717285
97,0.3483132712150875,0.5684543401002884,0.5622429847717285
98,0.3400469532138423,0.5426892255033765,0.5622429847717285
99,0.3338328999908347,0.523262505020414,0.5622429847717285
100,0.33128559118823003,0.5945242877517428,0.5622429847717285
101,0.36556476472239746,0.5640906223229,0.5622429847717285
